Unnamed: 0,Last modified: 2013-02-11,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
CCE-1475-3,"The ""Block Trusted Zones"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Automatic Picture Download Settings\Block Trusted Zones 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\Mail",,CCE-1475,Table 1.63. Block Trusted Zones,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Automatic Picture Download Settings\Block Trusted Zones,,,
CCE-1497-7,"The ""Include Internet in Safe Zones for Automatic Picture Download"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Automatic Picture Download Settings\Include Internet in Safe Zones for Automatic Picture Download 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\Mail",,CCE-1497,Table 1.161. Include Internet in Safe Zones for Automatic Picture Download,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Automatic Picture Download Settings\Include Internet in Safe Zones for Automatic Picture Download,,,
CCE-1501-6,"The ""Include Intranet in Safe Zones for Automatic Picture Download"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Automatic Picture Download Settings\Include Intranet in Safe Zones for Automatic Picture Download 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\Mail",,CCE-1501,Table 1.162. Include Intranet in Safe Zones for Automatic Picture Download,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Automatic Picture Download Settings\Include Intranet in Safe Zones for Automatic Picture Download,,,
CCE-1030-6,"The ""Security setting for macros (Always warn | Never warn, disable all | Warn for signed, disable unsigned | No security check)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Trust Center\Security setting for macros (Always warn | Never warn, disable all | Warn for signed, disable unsigned | No security check) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1030,Table 1.213. Security setting for macros,"User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Trust Center\Security setting for macros (Always warn | Never warn, disable all | Warn for signed, disable unsigned | No security check)",,,
CCE-1052-0,"The ""Enable links in e-mail messages"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Trust Center\Enable links in e-mail messages 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\Mail",,CCE-1052,Table 1.149. Enable links in e-mail messages,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Trust Center\Enable links in e-mail messages,,,
CCE-1462-1,"The ""Apply macro security settings to macros, add-ins, and SmartTags"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Trust Center\Apply macro security settings to macros, add-ins, and SmartTags 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1462,"Table 1.16. Apply macro security settings to macros, add-ins, and SmartTags","User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Security\Trust Center\Apply macro security settings to macros, add-ins, and SmartTags",,,
CCE-1281-5,"The ""Automatically configure profile based on Active Directory Primary SMTP address"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\Exchange\Automatically configure profile based on Active Directory Primary SMTP address 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\AutoDiscover",,CCE-1281,Table 1.20. Automatically configure profile based on Active Directory Primary SMTP address,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\Exchange\Automatically configure profile based on Active Directory Primary SMTP address,,,
CCE-1303-7,"The ""Do not allow users to change permissions on folders"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\Exchange\Do not allow users to change permissions on folders 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\Folders",,CCE-1303,Table 1.133. Do not allow users to change permissions on folders,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\Exchange\Do not allow users to change permissions on folders,,,
CCE-1082-7,"The ""Enable RPC encryption"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\Exchange\Enable RPC encryption 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\RPC",,CCE-1082,Table 1.150. Enable RPC encryption,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\Exchange\Enable RPC encryption,,,
CCE-1712-9,"The ""Authentication with Exchange Server (Kerberos/NTLM Password Authentication | Kerberos Password Authentication | NTLM Password Authentication)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\Exchange\Authentication with Exchange Server (Kerberos/NTLM Password Authentication | Kerberos Password Authentication | NTLM Password Authentication) 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Security",,CCE-1712,Table 1.19. Authentication with Exchange Server,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\Exchange\Authentication with Exchange Server (Kerberos/NTLM Password Authentication | Kerberos Password Authentication | NTLM Password Authentication),,,
CCE-1131-2,"The ""Synchronize Outlook RSS Feeds with Common Feed List"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\RSS Feeds\Synchronize Outlook RSS Feeds with Common Feed List 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\RSS",,CCE-1131,Table 1.224. Synchronize Outlook RSS Feeds with Common Feed List,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\RSS Feeds\Synchronize Outlook RSS Feeds with Common Feed List,,,
CCE-1620-4,"The ""Turn off RSS feature"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\RSS Feeds\Turn off RSS feature 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\RSS",,CCE-1620,Table 1.228. Turn off RSS feature,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\RSS Feeds\Turn off RSS feature,,,
CCE-1541-2,"The ""Automatically download enclosures"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\RSS Feeds\Automatically download enclosures 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\RSS",,CCE-1541,,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\RSS Feeds\Automatically download enclosures,,,
CCE-1311-0,"The ""Download full text of articles as HTML attachments"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\RSS Feeds\Download full text of articles as HTML attachments 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\RSS",,CCE-1311,Table 1.145. Download full text of articles as HTML attachments,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\RSS Feeds\Download full text of articles as HTML attachments,,,
CCE-1682-4,"The ""Automatically download attachments"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\Internet Calendars\Automatically download attachments 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\WebCal",,CCE-1682,Table 1.21. Automatically download attachments,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\Internet Calendars\Automatically download attachments,,,
CCE-1461-3,"The ""Do not include Internet Calendar integration in Outlook"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\Internet Calendars\Do not include Internet Calendar integration in Outlook 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\WebCal",,CCE-1461,Table 1.137. Do not include Internet Calendar integration in Outlook,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Tools | Account Settings\Internet Calendars\Do not include Internet Calendar integration in Outlook,,,
CCE-1041-3,"The ""Disable user entries to server list (Publish default, allow others | Publish default, disallow others)"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Meeting Workspace\Disable user entries to server list (Publish default, allow others | Publish default, disallow others) 
(2)  Software\Policies\Microsoft\Office\12.0\Meetings\Profile",,CCE-1041,Table 1.123. Disable user entries to server list,"User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Meeting Workspace\Disable user entries to server list (Publish default, allow others | Publish default, disallow others)",,,
CCE-1565-1,"The ""Do not expand distribution lists"" setting should be configured correctly for Outlook 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Miscellaneous\Do not expand distribution lists 
(2)  Software\Policies\Microsoft\Office\12.0\Outlook\Options\Mail",,CCE-1565,Table 1.136. Do not expand distribution lists,User Configuration\Administrative Templates\Microsoft Office Outlook 2007\Miscellaneous\Do not expand distribution lists,,,
