Unnamed: 0,Last modified: 2012-03-13,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
CCE-18386-3,The 'Configure Windows NTP Client\ResolvePeerBackoffMaxTimes' option should be configured correctly.,"maximum number of  DNS resolution attempts by W32time, with the delay period doubling between each attempt, before the resolution process is restarted (0 to 9999)","(1) HKLM\Software\Policies\Microsoft\W32time\TimeProviders\NtpClient!ResolvePeerBackoffMaxTimes

(2) Computer Configuration\Administrative Templates\System\Windows Time Service\Time Providers\Configure Windows NTP Client\ResolvePeerBackoffMaxTimes",,,,,,,,,configure_windows_ntp_client,oval:gov.nist.usgcb.vista:def:100215
CCE-18324-4,The 'Configure Windows NTP Client\ResolvePeerBackoffMinutes' option should be configured correctly.,number of minutes (between 0 and 9999),"(1) HKLM\Software\Policies\Microsoft\W32time\TimeProviders\NtpClient!ResolvePeerBackoffMinutes

(2) Computer Configuration\Administrative Templates\System\Windows Time Service\Time Providers\Configure Windows NTP Client\ResolvePeerBackoffMinutes",,,,,,,,,configure_windows_ntp_client,oval:gov.nist.usgcb.vista:def:100215
CCE-18594-2,The 'Configure Windows NTP Client\SpecialPollInterval' option should be configured correctly.,number of seconds (between 0 and 4294967295),"(1) HKLM\Software\Policies\Microsoft\W32time\TimeProviders\NtpClient!SpecialPollInterval

(2) Computer Configuration\Administrative Templates\System\Windows Time Service\Time Providers\Configure Windows NTP Client\SpecialPollInterval",,,,,,,,,configure_windows_ntp_client,oval:gov.nist.usgcb.vista:def:100215
CCE-18115-6,The 'Configure Windows NTP Client\Type' option should be configured correctly.,NoSync\NTP\NT5DS\AllSync,"(1) HKLM\Software\Policies\Microsoft\W32time\Parameters!Type

(2) Computer Configuration\Administrative Templates\System\Windows Time Service\Time Providers\Configure Windows NTP Client\Type",,,,,,,,,configure_windows_ntp_client,oval:gov.nist.usgcb.vista:def:100215
CCE-18938-1,The 'Specify the System Hibernate Timeout (On Battery)' setting should be configured correctly.,number of seconds  seconds (0 to 4294967295),"(1) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Power\PowerSettings\9D7815A6-7EE4-497E-8888-515A05F02364\DCSettingIndex!3600

(2) Computer Configuration\Administrative Templates\System\Power Management\Sleep Settings\Specify the System Hibernate Timeout (On Battery)",,,,,,,,,Specify_the_System_Hibernate_Timeout_On_Battery,oval:gov.nist.usgcb.vista:def:20020
CCE-18358-2,The 'Specify the System Hibernate Timeout (Plugged In)' setting should be configured correctly.,number of seconds  seconds (0 to 4294967295),"(1) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Power\PowerSettings\9D7815A6-7EE4-497E-8888-515A05F02364\ACSettingIndex!3600

(2) Computer Configuration\Administrative Templates\System\Power Management\Sleep Settings\Specify the System Hibernate Timeout (Plugged In)",,,,,,,,,Specify_the_System_Hibernate_Timeout_Plugged_in,oval:gov.nist.usgcb.vista:def:20021
CCE-18686-6,The 'Turn off the Display (On Battery)' setting should be configured correctly.,number of seconds  seconds (0 to 4294967295),"(1) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Power\PowerSettings\3C0BC021-C8A8-4E07-A973-6B14CBCB2B7E\DCSettingIndex!1200

(2) Computer Configuration\Administrative Templates\System\Power Management\Video and Display Settings\Turn off the Display (On Battery)",,,,,,,,,Turn_off_the_Display_On_Battery,oval:gov.nist.usgcb.vista:def:20022
CCE-18303-8,The 'Turn off the Display (Plugged In)' setting should be configured correctly.,number of seconds  seconds (0 to 4294967295),"(1) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Power\PowerSettings\3C0BC021-C8A8-4E07-A973-6B14CBCB2B7E\ACSettingIndex!1200

(2) Computer Configuration\Administrative Templates\System\Power Management\Video and Display Settings\Turn off the Display (Plugged In)",,,,,,,,,Turn_off_the_Display_Plugged_In,oval:gov.nist.usgcb.vista:def:20023
CCE-18881-3,The 'Extend Point and Print connection to search Windows Update' setting should be configured correctly.,enabled/disabled,"(1) HKLM\Software\Policies\Microsoft\Windows NT\Printers!DoNotInstallCompatibleDriverFromWindowsUpdate

(2) Computer Configuration\Administrative Templates\Printers\Extend Point and Print connection to search Windows Update",,,,,,,,,extend_point_and_print_connection_to_search_windows_update_and_use_alternate_connection_if_needed,oval:gov.nist.usgcb.windowsvista:def:100035
CCE-18715-3,The 'Allow users to connect remotely using Terminal Services' setting should be configured correctly.,enabled/disabled,"(1) HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services!fDenyTSConnections

(2) Computer Configuration\Administrative Templates\Windows Components\Terminal Services Services\Terminal Servicer\Connections\Allow users to connect remotely using Terminal Services",,,,,,,,,allow_users_to_connect_remotely_using_remote_desktop_services,oval:gov.nist.usgcb.vista:def:20020
CCE-18414-3,The 'Do not delete temp folder upon exit' setting should be configured correctly.,enabled/disabled,"(1) HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services!DeleteTempDirsOnExit

(2) Computer Configuration\Administrative Templates\Windows Components\Terminal Services Services\Terminal Servicer\Connections\Do not delete temp folder upon exit",,,,,,,,,do_not_delete_temp_folders_upon_exit,oval:gov.nist.usgcb.vista:def:100013
CCE-18913-4,The 'Do not use temporary folders per session' setting should be configured correctly.,enabled/disabled,"(1) HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services!PerSessionTempDir

(2) Computer Configuration\Administrative Templates\Windows Components\Terminal Services Services\Terminal Servicer\Connections\Do not use temporary folders per session",,,,,,,,,do_not_use_temporary_folders_per_session,oval:gov.nist.usgcb.vista:def:100014
